date,fill_pct,fill_sim,model
2018-01-01,68.39655939786937,68.39655939786937,hgb
2018-02-01,77.89263754770974,77.89263754770974,hgb
2018-03-01,89.36738976128233,89.36738976128233,hgb
2018-04-01,90.5918541711994,90.5918541711994,hgb
2018-05-01,87.49540349716645,87.49540349716645,hgb
2018-06-01,82.91066638463053,82.91066638463053,hgb
2018-07-01,76.00133200265749,76.00133200265749,hgb
2018-08-01,67.56460294343239,67.56460294343239,hgb
2018-09-01,58.025434703261524,58.025434703261524,hgb
2018-10-01,53.272038856893225,53.272038856893225,hgb
2018-11-01,48.96924498388173,48.96924498388173,hgb
2018-12-01,69.8079958526762,69.8079958526762,hgb
2019-01-01,88.73359475576916,88.73359475576916,hgb
2019-02-01,90.97961833891077,90.97961833891077,hgb
2019-03-01,93.7129566106616,93.7129566106616,hgb
2019-04-01,92.60976713830016,92.60976713830016,hgb
2019-05-01,88.94811418828196,88.94811418828196,hgb
2019-06-01,82.79742814774397,82.79742814774397,hgb
2019-07-01,73.16835798559428,73.16835798559428,hgb
2019-08-01,63.36491387203015,63.36491387203015,hgb
2019-09-01,53.80003108191749,53.80003108191749,hgb
2019-10-01,45.44612710720822,45.44612710720822,hgb
2019-11-01,38.68851128662585,38.68851128662585,hgb
2019-12-01,34.901480507032275,34.901480507032275,hgb
2020-01-01,50.488859337789535,50.488859337789535,hgb
2020-02-01,60.82221130465155,60.82221130465155,hgb
2020-03-01,64.16494441882786,64.16494441882786,hgb
2020-04-01,68.96838207877136,68.96838207877136,hgb
2020-05-01,68.28523874647023,68.28523874647023,hgb
2020-06-01,65.40741143355324,65.40741143355324,hgb
2020-07-01,61.1214840244073,61.1214840244073,hgb
2020-08-01,52.13029686689599,52.13029686689599,hgb
2020-09-01,42.038130050893145,42.038130050893145,hgb
2020-10-01,33.17260141334455,33.17260141334455,hgb
2020-11-01,27.4728022381774,27.4728022381774,hgb
2020-12-01,22.121386605151212,22.121386605151212,hgb
2021-01-01,27.425902420026038,27.425902420026038,hgb
2021-02-01,47.902742352092595,47.902742352092595,hgb
2021-03-01,63.738354001810606,63.738354001810606,hgb
2021-04-01,79.05631697293491,79.05631697293491,hgb
2021-05-01,77.58413162038062,77.58413162038062,hgb
2021-06-01,75.01752016558399,75.01752016558399,hgb
2021-07-01,70.68700266176018,70.68700266176018,hgb
2021-08-01,62.403448526622064,62.403448526622064,hgb
2021-09-01,54.253384770201926,54.253384770201926,hgb
2021-10-01,47.88139138398347,47.88139138398347,hgb
2021-11-01,42.98923683399659,42.98923683399659,hgb
2021-12-01,44.37715749124565,44.37715749124565,hgb
2022-01-01,51.54807394456563,51.54807394456563,hgb
2022-02-01,75.6269513603598,75.6269513603598,hgb
2022-03-01,86.035200781695,86.035200781695,hgb
2022-04-01,88.4279194389668,88.4279194389668,hgb
2022-05-01,84.2966575739255,84.2966575739255,hgb
2022-06-01,76.71512241519635,76.71512241519635,hgb
2022-07-01,70.29556123984946,70.29556123984946,hgb
2022-08-01,61.96732185871434,61.96732185871434,hgb
2022-09-01,53.22364214218537,53.22364214218537,hgb
2022-10-01,44.56322631853566,44.56322631853566,hgb
2022-11-01,37.00031443844686,37.00031443844686,hgb
2022-12-01,34.23500010379078,34.23500010379078,hgb
2023-01-01,32.647474235582926,32.647474235582926,hgb
2023-02-01,34.374692091710116,34.374692091710116,hgb
2023-03-01,37.22937469198264,37.22937469198264,hgb
2023-04-01,45.69627540521236,45.69627540521236,hgb
2023-05-01,47.99930959087876,47.99930959087876,hgb
2023-06-01,44.95991633962237,44.95991633962237,hgb
2023-07-01,40.32909878517249,40.32909878517249,hgb
2023-08-01,34.189968789780714,34.189968789780714,hgb
2023-09-01,28.05742083367505,28.05742083367505,hgb
2023-10-01,24.21047411541716,24.21047411541716,hgb
2023-11-01,23.11427919824063,23.11427919824063,hgb
2023-12-01,43.94367028511478,43.94367028511478,hgb
2024-01-01,58.76590439780851,58.76590439780851,hgb
2024-02-01,73.19274370573399,73.19274370573399,hgb
2024-03-01,,76.582816419395,hgb
2024-04-01,,76.65741367031217,hgb
2024-05-01,,74.27421623415908,hgb
2024-06-01,,67.44050052615073,hgb
2024-07-01,,58.290333316001245,hgb
2024-08-01,,48.827117690854685,hgb
2024-09-01,,43.52225558956186,hgb
2024-10-01,,38.17970888892493,hgb
2024-11-01,,32.336976197563814,hgb
2024-12-01,,25.783905369885257,hgb
2025-01-01,,21.844689950372583,hgb
2025-02-01,,30.276393310480337,hgb
2025-03-01,,30.395679764347783,hgb
2025-04-01,,29.735692829308753,hgb
2025-05-01,,28.983216090047264,hgb
2025-06-01,,23.652568763062146,hgb
2025-07-01,,20.026016682657122,hgb
2025-08-01,,20.338413564905522,hgb
2025-09-01,,19.94775590062943,hgb
2025-10-01,,19.534663275836238,hgb
2025-11-01,,23.557505085135205,hgb
2025-12-01,,21.944010587573267,hgb
2026-01-01,,22.87107173572956,hgb
2026-02-01,,35.04682188574393,hgb
2026-03-01,,45.56662886570362,hgb
2026-04-01,,47.610113238289436,hgb
2026-05-01,,44.96643637768263,hgb
2026-06-01,,41.384312759764335,hgb
2026-07-01,,35.154508309935935,hgb
2026-08-01,,30.966324046256144,hgb
2026-09-01,,22.19156612524276,hgb
2026-10-01,,19.741143505726114,hgb
2026-11-01,,19.525950346807246,hgb
2026-12-01,,25.35188654794878,hgb
2027-01-01,,37.34210135450249,hgb
2027-02-01,,49.87322128716048,hgb
2027-03-01,,50.24023386879785,hgb
2027-04-01,,48.037575413066484,hgb
2027-05-01,,44.85594828491867,hgb
2027-06-01,,40.49146119506172,hgb
2027-07-01,,36.4913656381106,hgb
2027-08-01,,33.82451760888431,hgb
2027-09-01,,31.772121069653412,hgb
2027-10-01,,24.90555611869755,hgb
2027-11-01,,20.453176927869713,hgb
2027-12-01,,23.0404015614345,hgb
2028-01-01,,25.03457848405372,hgb
2028-02-01,,34.75159003233856,hgb
2028-03-01,,40.900066556249264,hgb
2028-04-01,,41.63564768611109,hgb
2028-05-01,,38.308440285211134,hgb
2028-06-01,,36.15280456877475,hgb
2028-07-01,,33.135453361761655,hgb
2028-08-01,,27.92113861383932,hgb
2028-09-01,,24.49951874158726,hgb
2028-10-01,,21.897035401469605,hgb
2028-11-01,,20.4076338681118,hgb
2028-12-01,,22.91530232083,hgb
2029-01-01,,25.58386479049081,hgb
2029-02-01,,33.51423983912172,hgb
2029-03-01,,40.92853997664709,hgb
2029-04-01,,41.058917243768406,hgb
2029-05-01,,39.00147209705347,hgb
2029-06-01,,37.331004601867846,hgb
2029-07-01,,34.614271553182554,hgb
2029-08-01,,34.08152891329809,hgb
2029-09-01,,31.429801895617494,hgb
2029-10-01,,26.709322845649094,hgb
2029-11-01,,21.710294668211404,hgb
2029-12-01,,22.90800509790932,hgb
2030-01-01,,25.52051085643096,hgb
2030-02-01,,33.75926177984444,hgb
2030-03-01,,41.06282707256348,hgb
2030-04-01,,40.806731653662865,hgb
2030-05-01,,39.14714744308467,hgb
2030-06-01,,38.21061304864776,hgb
2030-07-01,,34.65699350733349,hgb
2030-08-01,,33.425160324219696,hgb
2030-09-01,,32.056046646832215,hgb
2030-10-01,,26.560087481262766,hgb
2030-11-01,,21.561471438317252,hgb
2030-12-01,,22.311070644998157,hgb
2031-01-01,,24.830506723647883,hgb
2031-02-01,,34.19778683250056,hgb
2031-03-01,,41.47150133356745,hgb
2031-04-01,,42.63223210651783,hgb
2031-05-01,,40.06513553927026,hgb
2031-06-01,,38.78036085246406,hgb
2031-07-01,,35.43630417740218,hgb
2031-08-01,,33.33490338812308,hgb
2031-09-01,,30.210109671861296,hgb
2031-10-01,,25.468771025330696,hgb
2031-11-01,,21.403802451048797,hgb
2031-12-01,,23.110199034689764,hgb
2032-01-01,,25.708274281722087,hgb
2032-02-01,,34.97393365543681,hgb
2032-03-01,,41.488140528662946,hgb
2032-04-01,,42.873286172662546,hgb
2032-05-01,,40.16195024175441,hgb
2032-06-01,,40.49391301325752,hgb
2032-07-01,,35.89505219724123,hgb
2032-08-01,,33.41131836322658,hgb
2032-09-01,,31.899131060761412,hgb
2032-10-01,,26.688937083656544,hgb
2032-11-01,,21.59896687417883,hgb
2032-12-01,,22.66603603738064,hgb
2033-01-01,,25.817345996126885,hgb
2033-02-01,,35.4629251428261,hgb
2033-03-01,,41.64472482474378,hgb
2033-04-01,,42.644379925371766,hgb
2033-05-01,,40.05781625740256,hgb
2033-06-01,,39.94633763880185,hgb
2033-07-01,,35.7418818029561,hgb
2033-08-01,,33.30703753144293,hgb
2033-09-01,,28.281546851286297,hgb
2033-10-01,,25.739818878290535,hgb
2033-11-01,,21.47402279148031,hgb
2033-12-01,,22.556307475574936,hgb
2034-01-01,,26.12309066369675,hgb
2034-02-01,,35.5226223164867,hgb
2034-03-01,,41.43451045192341,hgb
2034-04-01,,42.58490810458172,hgb
2034-05-01,,39.775281325528525,hgb
2034-06-01,,39.73226363986925,hgb
2034-07-01,,35.75602230970532,hgb
2034-08-01,,33.76048305792025,hgb
2034-09-01,,32.94516125457885,hgb
2034-10-01,,27.99736585369114,hgb
2034-11-01,,24.453279945082254,hgb
2034-12-01,,23.150946806817775,hgb
2035-01-01,,24.949750407856225,hgb
2035-02-01,,35.44385726832028,hgb
2035-03-01,,41.66699131772583,hgb
2035-04-01,,43.39310638250679,hgb
2035-05-01,,40.66817640044178,hgb
2035-06-01,,39.976061905363316,hgb
2035-07-01,,35.82071884951453,hgb
2035-08-01,,33.725777718180275,hgb
2035-09-01,,32.89527290303536,hgb
2035-10-01,,27.808021635707842,hgb
2035-11-01,,22.550059054718794,hgb
2035-12-01,,23.434093627930537,hgb
2036-01-01,,24.608043223399022,hgb
2036-02-01,,35.84794064934467,hgb
2036-03-01,,43.72832250017923,hgb
2036-04-01,,43.68558556230569,hgb
2036-05-01,,40.43536850730016,hgb
2036-06-01,,39.81534156969664,hgb
2036-07-01,,35.75199036377657,hgb
2036-08-01,,33.75863013968245,hgb
2036-09-01,,33.06113488268899,hgb
2036-10-01,,27.928024139152583,hgb
2036-11-01,,24.12338743502641,hgb
2036-12-01,,23.300017159818182,hgb
2037-01-01,,24.849063314824697,hgb
2037-02-01,,35.54866056183445,hgb
2037-03-01,,42.62642102419679,hgb
2037-04-01,,43.22245551949089,hgb
2037-05-01,,40.080726735351085,hgb
2037-06-01,,39.720880380360704,hgb
2037-07-01,,35.603983323213804,hgb
2037-08-01,,33.501112208179514,hgb
2037-09-01,,33.2295152784103,hgb
2037-10-01,,27.85884359898732,hgb
2037-11-01,,22.97370564518735,hgb
2037-12-01,,23.438811719270284,hgb
2038-01-01,,24.961086442990318,hgb
2038-02-01,,35.367203148665595,hgb
2038-03-01,,42.26250142062424,hgb
2038-04-01,,42.75220291698411,hgb
2038-05-01,,39.99444758517391,hgb
2038-06-01,,39.73646608849832,hgb
2038-07-01,,35.630364186113795,hgb
2038-08-01,,33.647623925423005,hgb
2038-09-01,,33.50506850123114,hgb
2038-10-01,,32.45596587736494,hgb
2038-11-01,,26.312487787270328,hgb
2038-12-01,,23.530493470551352,hgb
2039-01-01,,25.468924499920906,hgb
2039-02-01,,35.33014578241615,hgb
2039-03-01,,45.10813216572068,hgb
2039-04-01,,43.38142720182212,hgb
2039-05-01,,40.389540601475964,hgb
2039-06-01,,39.832838227912724,hgb
2039-07-01,,35.558600122826846,hgb
2039-08-01,,33.663673822624226,hgb
2039-09-01,,33.797753441899616,hgb
2039-10-01,,32.42553111568431,hgb
2039-11-01,,26.058004620245438,hgb
2039-12-01,,23.51536360390573,hgb
2040-01-01,,25.244416865152957,hgb
2040-02-01,,35.48044794837088,hgb
2040-03-01,,45.48114723391331,hgb
2040-04-01,,43.72933494450295,hgb
2040-05-01,,41.143777420623415,hgb
2040-06-01,,39.71816904579935,hgb
2040-07-01,,35.51208076622062,hgb
2040-08-01,,34.02507302086029,hgb
2040-09-01,,33.85673567100241,hgb
2040-10-01,,32.77747673248282,hgb
2040-11-01,,26.907346021256455,hgb
2040-12-01,,23.242845398163123,hgb
2000-01-01,,,rf
2000-02-01,,,rf
2000-03-01,,,rf
2000-04-01,,,rf
2000-05-01,,,rf
2000-06-01,,,rf
2000-07-01,,,rf
2000-08-01,,,rf
2000-09-01,,,rf
2000-10-01,56.29623342845396,56.29623342845396,rf
2000-11-01,53.583969025908964,53.583969025908964,rf
2000-12-01,53.161666248341945,53.161666248341945,rf
2001-01-01,56.30473049840498,56.30473049840498,rf
2001-02-01,67.27838885087417,67.27838885087417,rf
2001-03-01,72.28624690072373,72.28624690072373,rf
2001-04-01,71.79724304032047,71.79724304032047,rf
2001-05-01,69.60386688814847,69.60386688814847,rf
2001-06-01,63.062401569579464,63.062401569579464,rf
2001-07-01,55.387366469440636,55.387366469440636,rf
2001-08-01,48.17207121659824,48.17207121659824,rf
2001-09-01,42.710076220746664,42.710076220746664,rf
2001-10-01,37.54964519891145,37.54964519891145,rf
2001-11-01,33.70842197479982,33.70842197479982,rf
2001-12-01,65.04497229640167,65.04497229640167,rf
2002-01-01,91.95981713697928,91.95981713697928,rf
2002-02-01,92.70461643661102,92.70461643661102,rf
2002-03-01,92.4969858621296,92.4969858621296,rf
2002-04-01,94.62489038656136,94.62489038656136,rf
2002-05-01,91.08792475246332,91.08792475246332,rf
2002-06-01,85.69909836422785,85.69909836422785,rf
2002-07-01,78.67092064134287,78.67092064134287,rf
2002-08-01,72.37684026538786,72.37684026538786,rf
2002-09-01,69.59809516512865,69.59809516512865,rf
2002-10-01,67.38266071074744,67.38266071074744,rf
2002-11-01,66.89821885045271,66.89821885045271,rf
2002-12-01,69.11988347841299,69.11988347841299,rf
2003-01-01,73.78802566235588,73.78802566235588,rf
2003-02-01,87.43484538293707,87.43484538293707,rf
2003-03-01,97.13909790174654,97.13909790174654,rf
2003-04-01,99.42354114140306,99.42354114140306,rf
2003-05-01,97.35132912139696,97.35132912139696,rf
2003-06-01,91.40412612464596,91.40412612464596,rf
2003-07-01,83.16790057533456,83.16790057533456,rf
2003-08-01,74.57733705338609,74.57733705338609,rf
2003-09-01,67.26607708604242,67.26607708604242,rf
2003-10-01,61.781295122954475,61.781295122954475,rf
2003-11-01,63.44144608601313,63.44144608601313,rf
2003-12-01,65.96023826168359,65.96023826168359,rf
2004-01-01,79.60695491391313,79.60695491391313,rf
2004-02-01,94.66522815096393,94.66522815096393,rf
2004-03-01,97.41241602258276,97.41241602258276,rf
2004-04-01,97.554902559012,97.554902559012,rf
2004-05-01,93.22774143491152,93.22774143491152,rf
2004-06-01,87.35259269108224,87.35259269108224,rf
2004-07-01,80.75663583170602,80.75663583170602,rf
2004-08-01,72.4999749312758,72.4999749312758,rf
2004-09-01,62.997207129256324,62.997207129256324,rf
2004-10-01,56.98365455893174,56.98365455893174,rf
2004-11-01,50.67614510740016,50.67614510740016,rf
2004-12-01,46.12488097908149,46.12488097908149,rf
2005-01-01,46.649415879945735,46.649415879945735,rf
2005-02-01,72.67873543176336,72.67873543176336,rf
2005-03-01,92.83675555280342,92.83675555280342,rf
2005-04-01,92.3314913599086,92.3314913599086,rf
2005-05-01,87.72005808496772,87.72005808496772,rf
2005-06-01,83.30856996664721,83.30856996664721,rf
2005-07-01,76.62471023265086,76.62471023265086,rf
2005-08-01,68.29370850972742,68.29370850972742,rf
2005-09-01,60.689316858589216,60.689316858589216,rf
2005-10-01,54.386664659924136,54.386664659924136,rf
2005-11-01,51.34208641933156,51.34208641933156,rf
2005-12-01,61.27785193254995,61.27785193254995,rf
2006-01-01,82.69170171062957,82.69170171062957,rf
2006-02-01,95.6584557423636,95.6584557423636,rf
2006-03-01,98.48547327354143,98.48547327354143,rf
2006-04-01,97.66111122123422,97.66111122123422,rf
2006-05-01,93.18469613010627,93.18469613010627,rf
2006-06-01,86.70498312311138,86.70498312311138,rf
2006-07-01,79.39792747961253,79.39792747961253,rf
2006-08-01,70.12251180123494,70.12251180123494,rf
2006-09-01,61.63285817074302,61.63285817074302,rf
2006-10-01,56.5782061517498,56.5782061517498,rf
2006-11-01,60.387160047645,60.387160047645,rf
2006-12-01,57.85200127385891,57.85200127385891,rf
2007-01-01,55.83996804358594,55.83996804358594,rf
2007-02-01,55.324987088008626,55.324987088008626,rf
2007-03-01,54.061102705233054,54.061102705233054,rf
2007-04-01,52.3468967329441,52.3468967329441,rf
2007-05-01,47.14705508297642,47.14705508297642,rf
2007-06-01,40.50675206260383,40.50675206260383,rf
2007-07-01,32.34161410303975,32.34161410303975,rf
2007-08-01,24.66282887521013,24.66282887521013,rf
2007-09-01,17.88258326263159,17.88258326263159,rf
2007-10-01,12.23047131005684,12.23047131005684,rf
2007-11-01,13.87606496923465,13.87606496923465,rf
2007-12-01,23.65764081726557,23.65764081726557,rf
2008-01-01,25.756726057643846,25.756726057643846,rf
2008-02-01,29.3675860346163,29.3675860346163,rf
2008-03-01,38.78194402739551,38.78194402739551,rf
2008-04-01,43.42017956569943,43.42017956569943,rf
2008-05-01,41.27288026854298,41.27288026854298,rf
2008-06-01,36.24468497138959,36.24468497138959,rf
2008-07-01,30.025074307706262,30.025074307706262,rf
2008-08-01,23.53634948017167,23.53634948017167,rf
2008-09-01,18.1744028638732,18.1744028638732,rf
2008-10-01,24.88999242160281,24.88999242160281,rf
2008-11-01,27.450132906553122,27.450132906553122,rf
2008-12-01,29.082517854148136,29.082517854148136,rf
2009-01-01,45.499496982325084,45.499496982325084,rf
2009-02-01,63.055339648807674,63.055339648807674,rf
2009-03-01,88.02297176449161,88.02297176449161,rf
2009-04-01,97.11233014844072,97.11233014844072,rf
2009-05-01,96.133683626312,96.133683626312,rf
2009-06-01,91.50691417506356,91.50691417506356,rf
2009-07-01,85.51140091825053,85.51140091825053,rf
2009-08-01,78.939408226164,78.939408226164,rf
2009-09-01,83.12425479720356,83.12425479720356,rf
2009-10-01,82.73209591471155,82.73209591471155,rf
2009-11-01,87.27107672611459,87.27107672611459,rf
2009-12-01,88.79203534397361,88.79203534397361,rf
2010-01-01,94.71557006225056,94.71557006225056,rf
2010-02-01,96.87665053428157,96.87665053428157,rf
2010-03-01,98.71265923539973,98.71265923539973,rf
2010-04-01,98.4195493181481,98.4195493181481,rf
2010-05-01,93.89173828212624,93.89173828212624,rf
2010-06-01,90.39169953865202,90.39169953865202,rf
2010-07-01,85.10170654330709,85.10170654330709,rf
2010-08-01,76.98898973057491,76.98898973057491,rf
2010-09-01,68.18858907411305,68.18858907411305,rf
2010-10-01,65.03445430091023,65.03445430091023,rf
2010-11-01,72.22372238894884,72.22372238894884,rf
2010-12-01,75.70840504756468,75.70840504756468,rf
2011-01-01,85.54470352208737,85.54470352208737,rf
2011-02-01,91.09286736111696,91.09286736111696,rf
2011-03-01,93.79843318136803,93.79843318136803,rf
2011-04-01,96.09360001481167,96.09360001481167,rf
2011-05-01,96.0944541835726,96.0944541835726,rf
2011-06-01,90.75817954650894,90.75817954650894,rf
2011-07-01,83.03584899655107,83.03584899655107,rf
2011-08-01,73.66899336492808,73.66899336492808,rf
2011-09-01,65.14003193224684,65.14003193224684,rf
2011-10-01,60.73337693474657,60.73337693474657,rf
2011-11-01,56.91078995176223,56.91078995176223,rf
2011-12-01,54.900780426491366,54.900780426491366,rf
2012-01-01,63.28302440442564,63.28302440442564,rf
2012-02-01,78.57602881643227,78.57602881643227,rf
2012-03-01,91.68006296665703,91.68006296665703,rf
2012-04-01,94.09423734626631,94.09423734626631,rf
2012-05-01,92.27962931798908,92.27962931798908,rf
2012-06-01,85.74390867516306,85.74390867516306,rf
2012-07-01,75.36221558047849,75.36221558047849,rf
2012-08-01,65.12944693622786,65.12944693622786,rf
2012-09-01,56.390361417609554,56.390361417609554,rf
2012-10-01,49.05580383846173,49.05580383846173,rf
2012-11-01,47.11219603238466,47.11219603238466,rf
2012-12-01,56.8575888030427,56.8575888030427,rf
2013-01-01,68.91923100052128,68.91923100052128,rf
2013-02-01,81.0499953949172,81.0499953949172,rf
2013-03-01,86.5895864180456,86.5895864180456,rf
2013-04-01,91.50293135739199,91.50293135739199,rf
2013-05-01,88.8096005759256,88.8096005759256,rf
2013-06-01,82.97063283345784,82.97063283345784,rf
2013-07-01,74.63472399208099,74.63472399208099,rf
2013-08-01,64.3643354847919,64.3643354847919,rf
2013-09-01,54.40391425295533,54.40391425295533,rf
2013-10-01,46.87515310329063,46.87515310329063,rf
2013-11-01,41.21164480483674,41.21164480483674,rf
2013-12-01,38.306476987243535,38.306476987243535,rf
2014-01-01,34.0392961250611,34.0392961250611,rf
2014-02-01,31.14395678079837,31.14395678079837,rf
2014-03-01,33.30912468422257,33.30912468422257,rf
2014-04-01,32.695372787695085,32.695372787695085,rf
2014-05-01,29.1322040988782,29.1322040988782,rf
2014-06-01,26.46932263399498,26.46932263399498,rf
2014-07-01,21.044557438878638,21.044557438878638,rf
2014-08-01,17.60922124715823,17.60922124715823,rf
2014-09-01,16.59644006271562,16.59644006271562,rf
2014-10-01,23.23020865921133,23.23020865921133,rf
2014-11-01,37.86146377562355,37.86146377562355,rf
2014-12-01,51.96749965882724,51.96749965882724,rf
2015-01-01,79.93048834288378,79.93048834288378,rf
2015-02-01,92.50530745516078,92.50530745516078,rf
2015-03-01,95.0381756443096,95.0381756443096,rf
2015-04-01,96.10009284975072,96.10009284975072,rf
2015-05-01,94.00294760815716,94.00294760815716,rf
2015-06-01,89.03580562568088,89.03580562568088,rf
2015-07-01,82.11314137125562,82.11314137125562,rf
2015-08-01,73.29878114266637,73.29878114266637,rf
2015-09-01,65.07028439373165,65.07028439373165,rf
2015-10-01,67.49808292404673,67.49808292404673,rf
2015-11-01,66.42608124482695,66.42608124482695,rf
2015-12-01,61.242600587474406,61.242600587474406,rf
2016-01-01,67.54590955838115,67.54590955838115,rf
2016-02-01,84.34457034543014,84.34457034543014,rf
2016-03-01,88.02138161650934,88.02138161650934,rf
